Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
12	4	combined	Drop	0	0	0	0
12	5	combined	Drop	0	0	0	0
12	6	combined	Drop	0	0	0	0
12	7	combined	Drop	0	0	0	0
12	8	combined	Drop	0	0	0	0
12	9	combined	Drop	0	0	0	0
12	10	combined	Drop	0	0	0	0
12	11	combined	Drop	0	0	0	0
12	12	combined	Drop	0	0	0	0
12	13	combined	Drop	0	0	0	0
12	14	combined	Drop	0	0	0	0
12	15	combined	Drop	0	0	0	0
12	16	combined	Drop	0	0	0	0
12	17	combined	Drop	0	0	0	0
12	18	combined	Drop	0	0	0	0
12	19	combined	Drop	0	0	0	0
12	20	combined	Drop	0	0	0	0
12	21	combined	Drop	0	0	0	0
12	22	combined	Drop	0	0	0	0
12	23	combined	Drop	0	0	0	0
12	24	combined	Drop	0	0	0	0
12	25	combined	Drop	0	0	0	0
12	26	combined	Drop	0	0	0	0
12	27	combined	Drop	0	0	0	0
12	28	combined	Drop	0	0	0	0
12	29	combined	Drop	0	0	0	0
12.5	0	combined	Drop	0	0	0	0
12.5	1	combined	Drop	0	0	0	0
12.5	2	combined	Drop	0	0	0	0
12.5	3	combined	Drop	0	0	0	0
12.5	4	combined	Drop	0	0	0	0
12.5	5	combined	Drop	0	0	0	0
12.5	6	combined	Drop	0	0	0	0
12.5	7	combined	Drop	0	0	0	0
12.5	8	combined	Drop	0	0	0	0
12.5	9	combined	Drop	0	0	0	0
12.5	10	combined	Drop	0	0	0	0
12.5	11	combined	Drop	0	0	0	0
12.5	12	combined	Drop	0	0	0	0
12.5	13	combined	Drop	0	0	0	0
12.5	14	combined	Drop	0	0	0	0
12.5	15	combined	Drop	0	0	0	0
12.5	16	combined	Drop	0	0	0	0
12.5	17	combined	Drop	0	0	0	0
12.5	18	combined	Drop	0	0	0	0
12.5	19	combined	Drop	0	0	0	0
12.5	20	combined	Drop	0	0	0	0
12.5	21	combined	Drop	0	0	0	0
12.5	22	combined	Drop	0	0	0	0
12.5	23	combined	Drop	0	0	0	0
12.5	24	combined	Drop	0	0	0	0
12.5	25	combined	Drop	0	0	0	0
12.5	26	combined	Drop	0	0	0	0
12.5	27	combined	Drop	0	0	0	0
12.5	28	combined	Drop	0	0	0	0
12.5	29	combined	Drop	0	0	0	0
13	0	combined	Drop	0	0	0	0
13	1	combined	Drop	0	0	0	0
13	2	combined	Drop	0	0	0	0
13	3	combined	Drop	0	0	0	0
13	4	combined	Drop	0	0	0	0
13	5	combined	Drop	0	0	0	0
13	6	combined	Drop	0	0	0	0
13	7	combined	Drop	0	0	0	0
13	8	combined	Drop	0	0	0	0
13	9	combined	Drop	0	0	0	0
13	10	combined	Drop	0	0	0	0
13	11	combined	Drop	0	0	0	0
13	12	combined	Drop	0	0	0	0
13	13	combined	Drop	0	0	0	0
13	14	combined	Drop	0	0	0	0
13	15	combined	Drop	0	0	0	0
13	16	combined	Drop	0	0	0	0
13	17	combined	Drop	0	0	0	0
13	18	combined	Drop	0	0	0	0
13	19	combined	Drop	0	0	0	0
13	20	combined	Drop	0	0	0	0
13	21	combined	Drop	0	0	0	0
13	22	combined	Drop	0	0	0	0
13	23	combined	Drop	0	0	0	0
13	24	combined	Drop	0	0	0	0
13	25	combined	Drop	0	0	0	0
13	26	combined	Drop	0	0	0	0
13	27	combined	Drop	0	0	0	0
13	28	combined	Drop	0	0	0	0
13	29	combined	Drop	0	0	0	0
13.5	0	combined	Drop	0	0	0	0
13.5	1	combined	Drop	0	0	0	0
13.5	2	combined	Drop	0	0	0	0
13.5	3	combined	Drop	0	0	0	0
13.5	4	combined	Drop	0	0	0	0
13.5	5	combined	Drop	0	0	0	0
13.5	6	combined	Drop	0	0	0	0
13.5	7	combined	Drop	0	0	0	0
13.5	8	combined	Drop	0	0	0	0
13.5	9	combined	Drop	0	0	0	0
13.5	10	combined	Drop	0	0	0	0
13.5	11	combined	Drop	0	0	0	0
13.5	12	combined	Drop	0	0	0	0
13.5	13	combined	Drop	0	0	0	0
13.5	14	combined	Drop	0	0	0	0
13.5	15	combined	Drop	0	0	0	0
13.5	16	combined	Drop	0	0	0	0
13.5	17	combined	Drop	0	0	0	0
13.5	18	combined	Drop	0	0	0	0
13.5	19	combined	Drop	0	0	0	0
13.5	20	combined	Drop	0	0	0	0
13.5	21	combined	Drop	0	0	0	0
13.5	22	combined	Drop	0	0	0	0
13.5	23	combined	Drop	0	0	0	0
13.5	24	combined	Drop	0	0	0	0
13.5	25	combined	Drop	0	0	0	0
13.5	26	combined	Drop	0	0	0	0
13.5	27	combined	Drop	0	0	0	0
13.5	28	combined	Drop	0	0	0	0
13.5	29	combined	Drop	0	0	0	0
14	0	combined	Drop	0	0	0	0
14	1	combined	Drop	0	0	0	0
14	2	combined	Drop	0	0	0	0
14	3	combined	Drop	0	0	0	0
14	4	combined	Drop	0	0	0	0
14	5	combined	Drop	0	0	0	0
14	6	combined	Drop	0	0	0	0
14	7	combined	Drop	0	0	0	0
14	8	combined	Drop	0	0	0	0
14	9	combined	Drop	0	0	0	0
14	10	combined	Drop	0	0	0	0
14	11	combined	Drop	0	0	0	0
14	12	combined	Drop	0	0	0	0
14	13	combined	Drop	0	0	0	0
14	14	combined	Drop	0	0	0	0
14	15	combined	Drop	0	0	0	0
14	16	combined	Drop	0	0	0	0
14	17	combined	Drop	0	0	0	0
14	18	combined	Drop	0	0	0	0
14	19	combined	Drop	0	0	0	0
14	20	combined	Drop	0	0	0	0
14	21	combined	Drop	0	0	0	0
14	22	combined	Drop	0	0	0	0
14	23	combined	Drop	0	0	0	0
14	24	combined	Drop	0	0	0	0
14	25	combined	Drop	0	0	0	0
14	26	combined	Drop	0	0	0	0
14	27	combined	Drop	0	0	0	0
14	28	combined	Drop	0	0	0	0
14	29	combined	Drop	0	0	0	0
14.5	0	combined	Drop	0	0	0	0
14.5	1	combined	Drop	0	0	0	0
14.5	2	combined	Drop	0	0	0	0
14.5	3	combined	Drop	0	0	0	0
14.5	4	combined	Drop	0	0	0	0
14.5	5	combined	Drop	0	0	0	0
14.5	6	combined	Drop	0	0	0	0
14.5	7	combined	Drop	0	0	0	0
14.5	8	combined	Drop	0	0	0	0
14.5	9	combined	Drop	0	0	0	0
14.5	10	combined	Drop	0	0	0	0
14.5	11	combined	Drop	0	0	0	0
14.5	12	combined	Drop	0	0	0	0
14.5	13	combined	Drop	0	0	0	0
14.5	14	combined	Drop	0	0	0	0
14.5	15	combined	Drop	0	0	0	0
14.5	16	combined	Drop	0	0	0	0
14.5	17	combined	Drop	0	0	0	0
14.5	18	combined	Drop	0	0	0	0
14.5	19	combined	Drop	0	0	0	0
14.5	20	combined	Drop	0	0	0	0
14.5	21	combined	Drop	0	0	0	0
14.5	22	combined	Drop	0	0	0	0
14.5	23	combined	Drop	0	0	0	0
14.5	24	combined	Drop	0	0	0	0
14.5	25	combined	Drop	0	0	0	0
14.5	26	combined	Drop	0	0	0	0
14.5	27	combined	Drop	0	0	0	0
14.5	28	combined	Drop	0	0	0	0
14.5	29	combined	Drop	0	0	0	0
15	0	combined	Drop	0	0	0	0
15	1	combined	Drop	0	0	0	0
15	2	combined	Drop	0	0	0	0
15	3	combined	Drop	0	0	0	0
15	4	combined	Drop	0	0	0	0
15	5	combined	Drop	0	0	0	0
15	6	combined	Drop	0	0	0	0
15	7	combined	Drop	0	0	0	0
15	8	combined	Drop	0	0	0	0
15	9	combined	Drop	0	0	0	0
15	10	combined	Drop	0	0	0	0
15	11	combined	Drop	0	0	0	0
15	12	combined	Drop	0	0	0	0
15	13	combined	Drop	0	0	0	0
15	14	combined	Drop	0	0	0	0
15	15	combined	Drop	0	0	0	0
15	16	combined	Drop	0	0	0	0
15	17	combined	Drop	0	0	0	0
15	18	combined	Drop	0	0	0	0
15	19	combined	Drop	0	0	0	0
15	20	combined	Drop	0	0	0	0
15	21	combined	Drop	0	0	0	0
15	22	combined	Drop	0	0	0	0
15	23	combined	Drop	0	0	0	0
15	24	combined	Drop	0	0	0	0
15	25	combined	Drop	0	0	0	0
15	26	combined	Drop	0	0	0	0
15	27	combined	Drop	0	0	0	0
15	28	combined	Drop	0	0	0	0
15	29	combined	Drop	0	0	0	0
15.5	0	combined	Drop	0	0	0	0
15.5	1	combined	Drop	0	0	0	0
15.5	2	combined	Drop	0	0	0	0
15.5	3	combined	Drop	0	0	0	0
15.5	4	combined	Drop	0	0	0	0
15.5	5	combined	Drop	0	0	0	0
15.5	6	combined	Drop	0	0	0	0
15.5	7	combined	Drop	0	0	0	0
15.5	8	combined	Drop	0	0	0	0
15.5	9	combined	Drop	0	0	0	0
15.5	10	combined	Drop	0	0	0	0
15.5	11	combined	Drop	0	0	0	0
15.5	12	combined	Drop	0	0	0	0
15.5	13	combined	Drop	0	0	0	0
15.5	14	combined	Drop	0	0	0	0
15.5	15	combined	Drop	0	0	0	0
15.5	16	combined	Drop	0	0	0	0
15.5	17	combined	Drop	0	0	0	0
15.5	18	combined	Drop	0	0	0	0
15.5	19	combined	Drop	0	0	0	0
15.5	20	combined	Drop	0	0	0	0
15.5	21	combined	Drop	0	0	0	0
15.5	22	combined	Drop	0	0	0	0
15.5	23	combined	Drop	0	0	0	0
15.5	24	combined	Drop	0	0	0	0
15.5	25	combined	Drop	0	0	0	0
15.5	26	combined	Drop	0	0	0	0
15.5	27	combined	Drop	0	0	0	0
15.5	28	combined	Drop	0	0	0	0
15.5	29	combined	Drop	0	0	0	0
16	0	combined	Drop	0	0	0	0
16	1	combined	Drop	0	0	0	0
16	2	combined	Drop	0	0	0	0
16	3	combined	Drop	0	0	0	0
16	4	combined	Drop	0	0	0	0
16	5	combined	Drop	0	0	0	0
16	6	combined	Drop	0	0	0	0
16	7	combined	Drop	0	0	0	0
16	8	combined	Drop	0	0	0	0
16	9	combined	Drop	0	0	0	0
16	10	combined	Drop	0	0	0	0
16	11	combined	Drop	0	0	0	0
16	12	combined	Drop	0	0	0	0
16	13	combined	Drop	0	0	0	0
16	14	combined	Drop	0	0	0	0
16	15	combined	Drop	0	0	0	0
16	16	combined	Drop	0	0	0	0
16	17	combined	Drop	0	0	0	0
16	18	combined	Drop	0	0	0	0
16	19	combined	Drop	0	0	0	0
16	20	combined	Drop	0	0	0	0
16	21	combined	Drop	0	0	0	0
16	22	combined	Drop	0	0	0	0
16	23	combined	Drop	0	0	0	0
16	24	combined	Drop	0	0	0	0
16	25	combined	Drop	0	0	0	0
16	26	combined	Drop	0	0	0	0
16	27	combined	Drop	0	0	0	0
16	28	combined	Drop	0	0	0	0
16	29	combined	Drop	0	0	0	0
16.5	0	combined	Drop	0	0	0	0
16.5	1	combined	Drop	0	0	0	0
16.5	2	combined	Drop	0	0	0	0
16.5	3	combined	Drop	0	0	0	0
16.5	4	combined	Drop	0	0	0	0
16.5	5	combined	Drop	0	0	0	0
16.5	6	combined	Drop	0	0	0	0
16.5	7	combined	Drop	0	0	0	0
16.5	8	combined	Drop	0	0	0	0
16.5	9	combined	Drop	0	0	0	0
16.5	10	combined	Drop	0	0	0	0
16.5	11	combined	Drop	0	0	0	0
16.5	12	combined	Drop	0	0	0	0
16.5	13	combined	Drop	0	0	0	0
16.5	14	combined	Drop	0	0	0	0
16.5	15	combined	Drop	0	0	0	0
16.5	16	combined	Drop	0	0	0	0
16.5	17	combined	Drop	0	0	0	0
16.5	18	combined	Drop	0	0	0	0
16.5	19	combined	Drop	0	0	0	0
16.5	20	combined	Drop	0	0	0	0
16.5	21	combined	Drop	0	0	0	0
16.5	22	combined	Drop	0	0	0	0
16.5	23	combined	Drop	0	0	0	0
16.5	24	combined	Drop	0	0	0	0
16.5	25	combined	Drop	0	0	0	0
16.5	26	combined	Drop	0	0	0	0
16.5	27	combined	Drop	0	0	0	0
16.5	28	combined	Drop	0	0	0	0
16.5	29	combined	Drop	0	0	0	0
17	0	combined	Drop	0	0	0	0
17	1	combined	Drop	0	0	0	0
17	2	combined	Drop	0	0	0	0
17	3	combined	Drop	0	0	0	0
17	4	combined	Drop	0	0	0	0
17	5	combined	Drop	0	0	0	0
17	6	combined	Drop	0	0	0	0
17	7	combined	Drop	0	0	0	0
17	8	combined	Drop	0	0	0	0
17	9	combined	Drop	0	0	0	0
17	10	combined	Drop	0	0	0	0
17	11	combined	Drop	0	0	0	0
17	12	combined	Drop	0	0	0	0
17	13	combined	Drop	0	0	0	0
17	14	combined	Drop	0	0	0	0
17	15	combined	Drop	0	0	0	0
17	16	combined	Drop	0	0	0	0
17	17	combined	Drop	0	0	0	0
17	18	combined	Drop	0	0	0	0
17	19	combined	Drop	0	0	0	0
17	20	combined	Drop	0	0	0	0
17	21	combined	Drop	0	0	0	0
17	22	combined	Drop	0	0	0	0
17	23	combined	Drop	0	0	0	0
17	24	combined	Drop	0	0	0	0
17	25	combined	Drop	0	0	0	0
17	26	combined	Drop	0	0	0	0
17	27	combined	Drop	0	0	0	0
17	28	combined	Drop	0	0	0	0
17	29	combined	Drop	0	0	0	0
17.5	0	combined	Drop	0	0	0	0
17.5	1	combined	Drop	0	0	0	0
17.5	2	combined	Drop	0	0	0	0
17.5	3	combined	Drop	0	0	0	0
17.5	4	combined	Drop	0	0	0	0
17.5	5	combined	Drop	0	0	0	0
17.5	6	combined	Drop	0	0	0	0
17.5	7	combined	Drop	0	0	0	0
17.5	8	combined	Drop	0	0	0	0
17.5	9	combined	Drop	0	0	0	0
17.5	10	combined	Drop	0	0	0	0
17.5	11	combined	Drop	0	0	0	0
17.5	12	combined	Drop	0	0	0	0
17.5	13	combined	Drop	0	0	0	0
17.5	14	combined	Drop	0	0	0	0
17.5	15	combined	Drop	0	0	0	0
17.5	16	combined	Drop	0	0	0	0
17.5	17	combined	Drop	0	0	0	0
17.5	18	combined	Drop	0	0	0	0
17.5	19	combined	Drop	0	0	0	0
17.5	20	combined	Drop	0	0	0	0
17.5	21	combined	Drop	0	0	0	0
17.5	22	combined	Drop	0	0	0	0
17.5	23	combined	Drop	0	0	0	0
17.5	24	combined	Drop	0	0	0	0
17.5	25	combined	Drop	0	0	0	0
17.5	26	combined	Drop	0	0	0	0
17.5	27	combined	Drop	0	0	0	0
17.5	28	combined	Drop	0	0	0	0
17.5	29	combined	Drop	0	0	0	0
18	0	combined	Drop	0	0	0	0
18	1	combined	Drop	0	0	0	0
18	2	combined	Drop	0	0	0	0
18	3	combined	Drop	0	0	0	0
18	4	combined	Drop	0	0	0	0
18	5	combined	Drop	0	0	0	0
18	6	combined	Drop	0	0	0	0
18	7	combined	Drop	0	0	0	0
18	8	combined	Drop	0	0	0	0
18	9	combined	Drop	0	0	0	0
18	10	combined	Drop	0	0	0	0
18	11	combined	Drop	0	0	0	0
18	12	combined	Drop	0	0	0	0
18	13	combined	Drop	0	0	0	0
18	14	combined	Drop	0	0	0	0
18	15	combined	Drop	0	0	0	0
18	16	combined	Drop	0	0	0	0
18	17	combined	Drop	0	0	0	0
18	18	combined	Drop	0	0	0	0
18	19	combined	Drop	0	0	0	0
18	20	combined	Drop	0	0	0	0
18	21	combined	Drop	0	0	0	0
18	22	combined	Drop	0	0	0	0
18	23	combined	Drop	0	0	0	0
18	24	combined	Drop	0	0	0	0
18	25	combined	Drop	0	0	0	0
18	26	combined	Drop	0	0	0	0
18	27	combined	Drop	0	0	0	0
18	28	combined	Drop	0	0	0	0
18	29	combined	Drop	0	0	0	0
18.5	0	combined	Drop	0	0	0	0
18.5	1	combined	Drop	0	0	0	0
18.5	2	combined	Drop	0	0	0	0
18.5	3	combined	Drop	0	0	0	0
18.5	4	combined	Drop	0	0	0	0
18.5	5	combined	Drop	0	0	0	0
18.5	6	combined	Drop	0	0	0	0
18.5	7	combined	Drop	0	0	0	0
18.5	8	combined	Drop	0	0	0	0
18.5	9	combined	Drop	0	0	0	0
18.5	10	combined	Drop	0	0	0	0
18.5	11	combined	Drop	0	0	0	0
18.5	12	combined	Drop	0	0	0	0
18.5	13	combined	Drop	0	0	0	0
18.5	14	combined	Drop	0	0	0	0
18.5	15	combined	Drop	0	0	0	0
18.5	16	combined	Drop	0	0	0	0
18.5	17	combined	Drop	0	0	0	0
18.5	18	combined	Drop	0	0	0	0
18.5	19	combined	Drop	0	0	0	0
18.5	20	combined	Drop	0	0	0	0
18.5	21	combined	Drop	0	0	0	0
18.5	22	combined	Drop	0	0	0	0
18.5	23	combined	Drop	0	0	0	0
18.5	24	combined	Drop	0	0	0	0
18.5	25	combined	Drop	0	0	0	0
18.5	26	combined	Drop	0	0	0	0
18.5	27	combined	Drop	0	0	0	0
18.5	28	combined	Drop	0	0	0	0
18.5	29	combined	Drop	0	0	0	0
19	0	combined	Drop	0	0	0	0
19	1	combined	Drop	0	0	0	0
19	2	combined	Drop	0	0	0	0
19	3	combined	Drop	0	0	0	0
19	4	combined	Drop	0	0	0	0
19	5	combined	Drop	0	0	0	0
19	6	combined	Drop	0	0	0	0
19	7	combined	Drop	0	0	0	0
19	8	combined	Drop	0	0	0	0
19	9	combined	Drop	0	0	0	0
19	10	combined	Drop	0	0	0	0
19	11	combined	Drop	0	0	0	0
19	12	combined	Drop	0	0	0	0
19	13	combined	Drop	0	0	0	0
19	14	combined	Drop	0	0	0	0
19	15	combined	Drop	0	0	0	0
19	16	combined	Drop	0	0	0	0
19	17	combined	Drop	0	0	0	0
19	18	combined	Drop	0	0	0	0
19	19	combined	Drop	0	0	0	0
19	20	combined	Drop	0	0	0	0
19	21	combined	Drop	0	0	0	0
19	22	combined	Drop	0	0	0	0
19	23	combined	Drop	0	0	0	0
19	24	combined	Drop	0	0	0	0
19	25	combined	Drop	0	0	0	0
19	26	combined	Drop	0	0	0	0
19	27	combined	Drop	0	0	0	0
19	28	combined	Drop	0	0	0	0
19	29	combined	Drop	0	0	0	0
19.5	0	combined	Drop	0	0	0	0
19.5	1	combined	Drop	0	0	0	0
19.5	2	combined	Drop	0	0	0	0
19.5	3	combined	Drop	0	0	0	0
19.5	4	combined	Drop	0	0	0	0
19.5	5	combined	Drop	0	0	0	0
19.5	6	combined	Drop	0	0	0	0
19.5	7	combined	Drop	0	0	0	0
19.5	8	combined	Drop	0	0	0	0
19.5	9	combined	Drop	0	0	0	0
19.5	10	combined	Drop	0	0	0	0
19.5	11	combined	Drop	0	0	0	0
19.5	12	combined	Drop	0	0	0	0
19.5	13	combined	Drop	0	0	0	0
19.5	14	combined	Drop	0	0	0	0
19.5	15	combined	Drop	0	0	0	0
19.5	16	combined	Drop	0	0	0	0
19.5	17	combined	Drop	0	0	0	0
19.5	18	combined	Drop	0	0	0	0
19.5	19	combined	Drop	0	0	0	0
19.5	20	combined	Drop	0	0	0	0
19.5	21	combined	Drop	0	0	0	0
19.5	22	combined	Drop	0	0	0	0
19.5	23	combined	Drop	0	0	0	0
19.5	24	combined	Drop	0	0	0	0
19.5	25	combined	Drop	0	0	0	0
19.5	26	combined	Drop	0	0	0	0
19.5	27	combined	Drop	0	0	0	0
19.5	28	combined	Drop	0	0	0	0
19.5	29	combined	Drop	0	0	0	0
20	0	combined	Drop	0	0	0	0
20	1	combined	Drop	0	0	0	0
20	2	combined	Drop	0	0	0	0
20	3	combined	Drop	0	0	0	0
20	4	combined	Drop	0	0	0	0
20	5	combined	Drop	0	0	0	0
20	6	combined	Drop	0	0	0	0
20	7	combined	Drop	0	0	0	0
20	8	combined	Drop	0	0	0	0
20	9	combined	Drop	0	0	0	0
20	10	combined	Drop	0	0	0	0
20	11	combined	Drop	0	0	0	0
20	12	combined	Drop	0	0	0	0
20	13	combined	Drop	0	0	0	0
20	14	combined	Drop	0	0	0	0
20	15	combined	Drop	0	0	0	0
20	16	combined	Drop	0	0	0	0
20	17	combined	Drop	0	0	0	0
20	18	combined	Drop	0	0	0	0
20	19	combined	Drop	0	0	0	0
20	20	combined	Drop	0	0	0	0
20	21	combined	Drop	0	0	0	0
20	22	combined	Drop	0	0	0	0
20	23	combined	Drop	0	0	0	0
20	24	combined	Drop	0	0	0	0
20	25	combined	Drop	0	0	0	0
20	26	combined	Drop	0	0	0	0
20	27	combined	Drop	0	0	0	0
20	28	combined	Drop	0	0	0	0
20	29	combined	Drop	0	0	0	0
20.5	0	combined	Drop	0	0	0	0
20.5	1	combined	Drop	0	0	0	0
20.5	2	combined	Drop	0	0	0	0
20.5	3	combined	Drop	0	0	0	0
20.5	4	combined	Drop	0	0	0	0
20.5	5	combined	Drop	0	0	0	0
20.5	6	combined	Drop	0	0	0	0
20.5	7	combined	Drop	0	0	0	0
20.5	8	combined	Drop	0	0	0	0
20.5	9	combined	Drop	0	0	0	0
20.5	10	combined	Drop	0	0	0	0
20.5	11	combined	Drop	0	0	0	0
20.5	12	combined	Drop	0	0	0	0
20.5	13	combined	Drop	0	0	0	0
20.5	14	combined	Drop	0	0	0	0
20.5	15	combined	Drop	0	0	0	0
20.5	16	combined	Drop	0	0	0	0
20.5	17	combined	Drop	0	0	0	0
20.5	18	combined	Drop	0	0	0	0
20.5	19	combined	Drop	0	0	0	0
20.5	20	combined	Drop	0	0	0	0
20.5	21	combined	Drop	0	0	0	0
20.5	22	combined	Drop	0	0	0	0
20.5	23	combined	Drop	0	0	0	0
20.5	24	combined	Drop	0	0	0	0
20.5	25	combined	Drop	0	0	0	0
20.5	26	combined	Drop	0	0	0	0
20.5	27	combined	Drop	0	0	0	0
20.5	28	combined	Drop	0	0	0	0
20.5	29	combined	Drop	0	0	0	0
21	0	combined	Drop	0	0	0	0
21	1	combined	Drop	0	0	0	0
21	2	combined	Drop	0	0	0	0
21	3	combined	Drop	0	0	0	0
21	4	combined	Drop	0	0	0	0
21	5	combined	Drop	0	0	0	0
21	6	combined	Drop	0	0	0	0
21	7	combined	Drop	0	0	0	0
21	8	combined	Drop	0	0	0	0
21	9	combined	Drop	0	0	0	0
21	10	combined	Drop	0	0	0	0
21	11	combined	Drop	0	0	0	0
21	12	combined	Drop	0	0	0	0
21	13	combined	Drop	0	0	0	0
21	14	combined	Drop	0	0	0	0
21	15	combined	Drop	0	0	0	0
21	16	combined	Drop	0	0	0	0
21	17	combined	Drop	0	0	0	0
21	18	combined	Drop	0	0	0	0
21	19	combined	Drop	0	0	0	0
21	20	combined	Drop	0	0	0	0
21	21	combined	Drop	0	0	0	0
21	22	combined	Drop	0	0	0	0
21	23	combined	Drop	0	0	0	0
21	24	combined	Drop	0	0	0	0
21	25	combined	Drop	0	0	0	0
21	26	combined	Drop	0	0	0	0
21	27	combined	Drop	0	0	0	0
21	28	combined	Drop	0	0	0	0
21	29	combined	Drop	0	0	0	0
21.5	0	combined	Drop	0	0	0	0
21.5	1	combined	Drop	0	0	0	0
21.5	2	combined	Drop	0	0	0	0
21.5	3	combined	Drop	0	0	0	0
21.5	4	combined	Drop	0	0	0	0
21.5	5	combined	Drop	0	0	0	0
21.5	6	combined	Drop	0	0	0	0
21.5	7	combined	Drop	0	0	0	0
21.5	8	combined	Drop	0	0	0	0
21.5	9	combined	Drop	0	0	0	0
21.5	10	combined	Drop	0	0	0	0
21.5	11	combined	Drop	0	0	0	0
21.5	12	combined	Drop	0	0	0	0
21.5	13	combined	Drop	0	0	0	0
21.5	14	combined	Drop	0	0	0	0
21.5	15	combined	Drop	0	0	0	0
21.5	16	combined	Drop	0	0	0	0
21.5	17	combined	Drop	0	0	0	0
21.5	18	combined	Drop	0	0	0	0
21.5	19	combined	Drop	0	0	0	0
21.5	20	combined	Drop	0	0	0	0
21.5	21	combined	Drop	0	0	0	0
21.5	22	combined	Drop	0	0	0	0
21.5	23	combined	Drop	0	0	0	0
21.5	24	combined	Drop	0	0	0	0
21.5	25	combined	Drop	0	0	0	0
21.5	26	combined	Drop	0	0	0	0
21.5	27	combined	Drop	0	0	0	0
21.5	28	combined	Drop	0	0	0	0
21.5	29	combined	Drop	0	0	0	0
22	0	combined	Drop	0	0	0	0
22	1	combined	Drop	0	0	0	0
22	2	combined	Drop	0	0	0	0
22	3	combined	Drop	0	0	0	0
22	4	combined	Drop	0	0	0	0
22	5	combined	Drop	0	0	0	0
22	6	combined	Drop	0	0	0	0
22	7	combined	Drop	0	0	0	0
22	8	combined	Drop	0	0	0	0
22	9	combined	Drop	0	0	0	0
22	10	combined	Drop	0	0	0	0
22	11	combined	Drop	0	0	0	0
22	12	combined	Drop	0	0	0	0
22	13	combined	Drop	0	0	0	0
22	14	combined	Drop	0	0	0	0
22	15	combined	Drop	0	0	0	0
22	16	combined	Drop	0	0	0	0
22	17	combined	Drop	0	0	0	0
22	18	combined	Drop	0	0	0	0
22	19	combined	Drop	0	0	0	0
22	20	combined	Drop	0	0	0	0
22	21	combined	Drop	0	0	0	0
22	22	combined	Drop	0	0	0	0
22	23	combined	Drop	0	0	0	0
22	24	combined	Drop	0	0	0	0
22	25	combined	Drop	0	0	0	0
22	26	combined	Drop	0	0	0	0
22	27	combined	Drop	0	0	0	0
22	28	combined	Drop	0	0	0	0
22	29	combined	Drop	0	0	0	0
22.5	0	combined	Drop	0	0	0	0
22.5	1	combined	Drop	0	0	0	0
22.5	2	combined	Drop	0	0	0	0
22.5	3	combined	Drop	0	0	0	0
22.5	4	combined	Drop	0	0	0	0
22.5	5	combined	Drop	0	0	0	0
22.5	6	combined	Drop	0	0	0	0
22.5	7	combined	Drop	0	0	0	0
22.5	8	combined	Drop	0	0	0	0
22.5	9	combined	Drop	0	0	0	0
22.5	10	combined	Drop	0	0	0	0
22.5	11	combined	Drop	0	0	0	0
22.5	12	combined	Drop	0	0	0	0
22.5	13	combined	Drop	0	0	0	0
22.5	14	combined	Drop	0	0	0	0
22.5	15	combined	Drop	0	0	0	0
22.5	16	combined	Drop	0	0	0	0
22.5	17	combined	Drop	0	0	0	0
22.5	18	combined	Drop	0	0	0	0
22.5	19	combined	Drop	0	0	0	0
22.5	20	combined	Drop	0	0	0	0
22.5	21	combined	Drop	0	0	0	0
22.5	22	combined	Drop	0	0	0	0
22.5	23	combined	Drop	0	0	0	0
22.5	24	combined	Drop	0	0	0	0
22.5	25	combined	Drop	0	0	0	0
22.5	26	combined	Drop	0	0	0	0
22.5	27	combined	Drop	0	0	0	0
22.5	28	combined	Drop	0	0	0	0
22.5	29	combined	Drop	0	0	0	0
23	0	combined	Drop	0	0	0	0
23	1	combined	Drop	0	0	0	0
23	2	combined	Drop	0	0	0	0
23	3	combined	Drop	0	0	0	0
23	4	combined	Drop	0	0	0	0
23	5	combined	Drop	0	0	0	0
23	6	combined	Drop	0	0	0	0
23	7	combined	Drop	0	0	0	0
23	8	combined	Drop	0	0	0	0
23	9	combined	Drop	0	0	0	0
23	10	combined	Drop	0	0	0	0
23	11	combined	Drop	0	0	0	0
23	12	combined	Drop	0	0	0	0
23	13	combined	Drop	0	0	0	0
23	14	combined	Drop	0	0	0	0
23	15	combined	Drop	0	0	0	0
23	16	combined	Drop	0	0	0	0
23	17	combined	Drop	0	0	0	0
23	18	combined	Drop	0	0	0	0
23	19	combined	Drop	0	0	0	0
23	20	combined	Drop	0	0	0	0
23	21	combined	Drop	0	0	0	0
23	22	combined	Drop	0	0	0	0
23	23	combined	Drop	0	0	0	0
23	24	combined	Drop	0	0	0	0
23	25	combined	Drop	0	0	0	0
23	26	combined	Drop	0	0	0	0
23	27	combined	Drop	0	0	0	0
23	28	combined	Drop	0	0	0	0
23	29	combined	Drop	0	0	0	0
23.5	0	combined	Drop	0	0	0	0
23.5	1	combined	Drop	0	0	0	0
23.5	2	combined	Drop	0	0	0	0
23.5	3	combined	Drop	0	0	0	0
23.5	4	combined	Drop	0	0	0	0
23.5	5	combined	Drop	0	0	0	0
23.5	6	combined	Drop	0	0	0	0
23.5	7	combined	Drop	0	0	0	0
23.5	8	combined	Drop	0	0	0	0
23.5	9	combined	Drop	0	0	0	0
23.5	10	combined	Drop	0	0	0	0
23.5	11	combined	Drop	0	0	0	0
